Drug_UMLS_CUI,Gene_UMLS_CUI,GROUNDTRUTH
C0961209,C1418469,0
C0961209,C1418470,0
C0961209,C1414085,0
C0961209,C3469975,0
C0961209,C1420150,0
C3853921,C1538301,0
C3853921,C1415012,0
C3853921,C1415009,0
C3853921,C1417647,0
C3853921,C1420527,0
C3853921,C1412691,0
C3853921,C1418674,0
C3853921,C1418469,0
C3853921,C1418470,0
C3853921,C1414085,0
C3853921,C3469975,0
C3853921,C1420150,0
C0596004,C1538301,0
C0596004,C1415012,0
C0596004,C1415009,0
C0596004,C1417647,0
C0596004,C1420527,0
C0596004,C1412691,0
C0596004,C1418674,0
C0596004,C1418469,0
C0596004,C1418470,0
C0596004,C1414085,0
C0596004,C3469975,0
C0596004,C1420150,0
C0064113,C1538301,0
C0064113,C1415012,0
C0064113,C1415009,0
C0064113,C1417647,0
C0064113,C1420527,0
C0064113,C1412691,0
C0064113,C1418674,0
C0064113,C1418469,0
C0064113,C1418470,0
C0064113,C1414085,0
C0064113,C3469975,0
C0064113,C1420150,0
C0013547,C1538301,0
C0013547,C1415012,0
C0013547,C1415009,0
C0013547,C1417647,0
C0013547,C1420527,0
C0013547,C1412691,0
C0013547,C1418674,0
C0013547,C1418469,0
C0013547,C1418470,0
C0013547,C1414085,0
C0013547,C3469975,0
C0013547,C1420150,0
C0073372,C1538301,0
C0073372,C1415012,0
C0073372,C1415009,0
C0073372,C1417647,0
C0073372,C1420527,0
C0073372,C1412691,0
C0073372,C1418674,0
C0073372,C1418469,0
C0073372,C1418470,0
C0073372,C1414085,0
C0073372,C3469975,0
C0073372,C1420150,0
C0021528,C1538301,0
C0021528,C1415012,0
C0021528,C1415009,0
C0021528,C1417647,0
C0021528,C1420527,0
C0021528,C1412691,0
C0021528,C1418674,0
C0021528,C1418469,0
C0021528,C1418470,0
C0021528,C1414085,0
C0021528,C3469975,0
C0021528,C1420150,0
C0032623,C1538301,0
C0032623,C1415012,0
C0032623,C1415009,0
C0032623,C1417647,0
C0032623,C1420527,0
C0032623,C1412691,0
C0032623,C1418674,0
C0032623,C1418469,0
C0032623,C1418470,0
C0032623,C1414085,0
C0032623,C3469975,0
C0032623,C1420150,0
C0771204,C1538301,0
C0771204,C1415012,0
C0771204,C1415009,0
C0771204,C1417647,0
C0771204,C1420527,0
C0771204,C1412691,0
C0771204,C1418674,0
C0771204,C1418469,0
C0771204,C1418470,0
C0771204,C1414085,0
C0771204,C3469975,0
C0771204,C1420150,0
C4287815,C1538301,0
C4287815,C1415012,0
C4287815,C1415009,0
C4287815,C1417647,0
C4287815,C1420527,0
C4287815,C1412691,0
C4287815,C1418674,0
C4287815,C1418469,0
C4287815,C1418470,0
C4287815,C1414085,0
C4287815,C3469975,0
C4287815,C1420150,0
C0036584,C1538301,0
C0036584,C1415012,0
C0036584,C1415009,0
C0036584,C1417647,0
C0036584,C1420527,0
C0036584,C1412691,0
C0036584,C1418674,0
C0036584,C1418469,0
C0036584,C1418470,0
C0036584,C1414085,0
C0036584,C3469975,0
C0036584,C1420150,0
C0165479,C1538301,0
C0165479,C1415012,0
C0165479,C1415009,0
C0165479,C1417647,0
C0165479,C1420527,0
C0165479,C1412691,0
C0165479,C1418674,0
C0165479,C1418469,0
C0165479,C1418470,0
C0165479,C1414085,0
C0165479,C3469975,0
C0165479,C1420150,0
C4279587,C1538301,0
C4279587,C1415012,0
C4279587,C1415009,0
C4279587,C1417647,0
C4279587,C1420527,0
C4279587,C1412691,0
C4279587,C1418674,0
C4279587,C1418469,0
C4279587,C1418470,0
C4279587,C1414085,0
C4279587,C3469975,0
C4279587,C1420150,0
C4683810,C1538301,0
C4683810,C1415012,0
C4683810,C1415009,0
C4683810,C1417647,0
C4683810,C1420527,0
C4683810,C1412691,0
C4683810,C1418674,0
C4683810,C1418469,0
C4683810,C1418470,0
C4683810,C1414085,0
C4683810,C3469975,0
C4683810,C1420150,0
C4726739,C1538301,0
C4726739,C1415012,0
C4726739,C1415009,0
C4726739,C1417647,0
C4726739,C1420527,0
C4726739,C1412691,0
C4726739,C1418674,0
C4726739,C1418469,0
C4726739,C1418470,0
C4726739,C1414085,0
C0673892,C1538301,0
C0673892,C1415012,0
C0673892,C1415009,0
C0673892,C1417647,0
C0673892,C1420527,0
C0673892,C1412691,0
C0673892,C1418674,0
C0673892,C1418469,0
C0673892,C1418470,0
C0673892,C1414085,0
C0673892,C3469975,0
C0673892,C1420150,0
C0041014,C1538301,0
C0041014,C1415012,0
C0041014,C1415009,0
C0041014,C1417647,0
C0041014,C1420527,0
C0041014,C1412691,0
C0041014,C1418674,0
C0041014,C1418469,0
C0041014,C1418470,0
C0041014,C1414085,0
C0041014,C3469975,0
C0041014,C1420150,0
C0039512,C1538301,0
C0039512,C1415012,0
C0039512,C1415009,0
C0039512,C1417647,0
C0039512,C1420527,0
C0039512,C1412691,0
C0039512,C1418674,0
C0039512,C1418469,0
C0039512,C1418470,0
C0039512,C1414085,0
C0039512,C3469975,0
C0039512,C1420150,0
C1176308,C1538301,0
C1176308,C1415012,0
C1176308,C1415009,0
C1176308,C1417647,0
C1176308,C1420527,0
C1176308,C1412691,0
C1176308,C1418674,0
C1176308,C1418469,0
C1176308,C1418470,0
C1176308,C1414085,0
C1176308,C3469975,0
C1176308,C1420150,0
C0028116,C1538301,0
C0028116,C1415012,0
C0028116,C1415009,0
C0028116,C1417647,0
C0028116,C1420527,0
C0028116,C1412691,0
C0028116,C1418674,0
C0028116,C1418469,0
C0028116,C1418470,0
C0028116,C1414085,0
C0028116,C3469975,0
C0028116,C1420150,0
C0027444,C1538301,0
C0027444,C1415012,0
C0027444,C1415009,0
C0027444,C1417647,0
C0027444,C1420527,0
C0027444,C1412691,0
C0027444,C1418674,0
C0027444,C1418469,0
C0027444,C1418470,0
C0027444,C1414085,0
C0027444,C3469975,0
C0027444,C1420150,0
C0041030,C1538301,0
C0041030,C1415012,0
C0041030,C1415009,0
C0041030,C1417647,0
C0041030,C1420527,0
C0041030,C1412691,0
C0041030,C1418674,0
C0041030,C1418469,0
C0041030,C1418470,0
C0041030,C1414085,0
C0041030,C3469975,0
C0041030,C1420150,0
C0028833,C1538301,0
C0028833,C1415012,0
C0028833,C1415009,0
C0028833,C1417647,0
C0028833,C1420527,0
C0028833,C1412691,0
C0028833,C1418674,0
C0028833,C1418469,0
C0028833,C1418470,0
C0028833,C1414085,0
C0028833,C3469975,0
C0028833,C1420150,0
C0526371,C1538301,0
C0526371,C1415012,0
C0526371,C1415009,0
C0526371,C1417647,0
C0526371,C1420527,0
C0526371,C1412691,0
C0526371,C1418674,0
C0526371,C1418469,0
C0526371,C1418470,0
C0526371,C1414085,0
C0526371,C3469975,0
C0526371,C1420150,0
C2935222,C1538301,0
C2935222,C1415012,0
C2935222,C1415009,0
C2935222,C1417647,0
C2935222,C1420527,0
C2935222,C1412691,0
C2935222,C1418674,0
C2935222,C1418469,0
C2935222,C1418470,0
C2935222,C1414085,0
C0068771,C1538301,0
C0068771,C1415012,0
C0068771,C1415009,0
C0068771,C1417647,0
C0068771,C1420527,0
C0068771,C1412691,0
C0068771,C1418674,0
C0068771,C1418469,0
C0068771,C1418470,0
C0068771,C1414085,0
C0068771,C3469975,0
C0068771,C1420150,0
C0057916,C1538301,0
C0057916,C1415012,0
C0057916,C1415009,0
C0057916,C1417647,0
C0057916,C1420527,0
C0057916,C1412691,0
C0057916,C1418674,0
C0057916,C1418469,0
C0057916,C1418470,0
C0057916,C1414085,0
C0057916,C3469975,0
C0057916,C1420150,0
C0209738,C1538301,0
C0209738,C1415012,0
C0209738,C1415009,0
C0209738,C1417647,0
C0209738,C1420527,0
C0209738,C1412691,0
C0209738,C1418674,0
C0209738,C1418469,0
C0209738,C1418470,0
C0209738,C1414085,0
C0209738,C3469975,0
C0209738,C1420150,0
C2983899,C1538301,0
C2983899,C1415012,0
C2983899,C1415009,0
C2983899,C1417647,0
C2983899,C1420527,0
C2983899,C1412691,0
C2983899,C1418674,0
C2983899,C1418469,0
C2983899,C1418470,0
C2983899,C1414085,0
C2983899,C3469975,0
C2983899,C1420150,0
C0036023,C1538301,0
C0036023,C1415012,0
C0036023,C1415009,0
C0036023,C1417647,0
C0036023,C1420527,0
C0036023,C1412691,0
C0036023,C1418674,0
C0036023,C1418469,0
C0036023,C1418470,0
C0036023,C1414085,0
C0036023,C3469975,0
C0036023,C1420150,0
C0025659,C1538301,0
C0025659,C1415012,0
C0025659,C1415009,0
C0025659,C1417647,0
C0025659,C1420527,0
C0025659,C1412691,0
C0025659,C1418674,0
C0025659,C1418469,0
C0025659,C1418470,0
C0025659,C1414085,0
C0025659,C3469975,0
C0025659,C1420150,0
C3896724,C1538301,0
C3896724,C1415012,0
C3896724,C1415009,0
C3896724,C1417647,0
C3896724,C1420527,0
C3896724,C1412691,0
C3896724,C1418674,0
C3896724,C1418469,0
C3896724,C1418470,0
C3896724,C1414085,0
C3896724,C3469975,0
C3896724,C1420150,0
C2932486,C1538301,0
C2932486,C1415012,0
C2932486,C1415009,0
C2932486,C1417647,0
C2932486,C1420527,0
C2932486,C1412691,0
C2932486,C1418674,0
C2932486,C1418469,0
C2932486,C1418470,0
C2932486,C1414085,0
C2932486,C3469975,0
C2932486,C1420150,0
C0068992,C1538301,0
C0068992,C1415012,0
C0068992,C1415009,0
C0068992,C1417647,0
C0068992,C1420527,0
C0068992,C1412691,0
C0068992,C1418674,0
C0068992,C1418469,0
C0068992,C1418470,0
C0068992,C1414085,0
C0068992,C3469975,0
C0068992,C1420150,0
C0020196,C1538301,0
C0020196,C1415012,0
C0020196,C1412339,0
C0020196,C1415009,0
C0020196,C1417647,0
C0020196,C1420527,0
C0020196,C1412691,0
C0020196,C1418674,0
C0020196,C1418469,0
C0020196,C1418470,0
C0020196,C1414085,0
C0020196,C3469975,0
C0020196,C1420150,0
C0950651,C1538301,0
C0950651,C1415012,0
C0950651,C1415009,0
C0950651,C1417647,0
C0950651,C1420527,0
C0950651,C1412691,0
C0950651,C1418674,0
C0950651,C1418469,0
C0950651,C1418470,0
C0950651,C1414085,0
C0950651,C3469975,0
C0950651,C1420150,0
C2716826,C1538301,0
C2716826,C1415012,0
C2716826,C1415009,0
C2716826,C1417647,0
C2716826,C1420527,0
C2716826,C1412691,0
C2716826,C1418674,0
C2716826,C1418469,0
C2716826,C1418470,0
C2716826,C1414085,0
C2716826,C3469975,0
C2716826,C1420150,0
C1880207,C1538301,0
C1880207,C1415012,0
C1880207,C1415009,0
C1880207,C1417647,0
C1880207,C1420527,0
C1880207,C1412691,0
C1880207,C1418674,0
C1880207,C1418469,0
C1880207,C1418470,0
C1880207,C1414085,0
C1880207,C3469975,0
C1880207,C1420150,0
C2935023,C1538301,0
C2935023,C1415012,0
C2935023,C1415009,0
C2935023,C1417647,0
C2935023,C1420527,0
C2935023,C1412691,0
C2935023,C1418674,0
C2935023,C1418469,0
C2935023,C1418470,0
C2935023,C1414085,0
C2935023,C3469975,0
C2935023,C1420150,0
C2699162,C1538301,0
C2699162,C1415012,0
C2699162,C1415009,0
C2699162,C1417647,0
C2699162,C1420527,0
C2699162,C1412691,0
C2699162,C1418674,0
C2699162,C1418469,0
C2699162,C1418470,0
C2699162,C1414085,0
C2699162,C3469975,0
C2699162,C1420150,0
C0733530,C1538301,0
C0733530,C1415012,0
C0733530,C1415009,0
C0733530,C1417647,0
C0733530,C1420527,0
C0733530,C1412691,0
C0733530,C1418674,0
C0733530,C1418469,0
C0733530,C1418470,0
C0733530,C1414085,0
C0733530,C3469975,0
C0733530,C1420150,0
C0041980,C1538301,0
C0041980,C1415012,0
C0041980,C1415009,0
C0041980,C1417647,0
C0041980,C1420527,0
C0041980,C1412691,0
C0041980,C1418674,0
C0041980,C1418469,0
C0041980,C1418470,0
C0041980,C1414085,0
C0041980,C3469975,0
C0041980,C1420150,0
C0086268,C1538301,0
C0086268,C1415012,0
C0086268,C1415009,0
C0086268,C1417647,0
C0086268,C1420527,0
C0086268,C1412691,0
C0086268,C1418674,0
C0086268,C1418469,0
C0086268,C1418470,0
C0086268,C1414085,0
C0086268,C3469975,0
C0086268,C1420150,0
C0063208,C1538301,0
C0063208,C1415012,0
C0063208,C1415009,0
C0063208,C1417647,0
C0063208,C1420527,0
C0063208,C1412691,0
C0063208,C1418674,0
C0063208,C1418469,0
C0063208,C1418470,0
C0063208,C1414085,0
C0063208,C3469975,0
C0063208,C1420150,0
C4310385,C1538301,0
C4310385,C1415012,0
C4310385,C1415009,0
C4310385,C1417647,0
C4310385,C1420527,0
C4310385,C1412691,0
C4310385,C1418674,0
C4310385,C1418469,0
C4310385,C1418470,0
C4310385,C1414085,0
C4310385,C3469975,0
C4310385,C1420150,0
C0033501,C1538301,0
C0033501,C1412691,0
C0033501,C1418674,0
C0066282,C1538301,0
C0066282,C1415012,0
C0066282,C1415009,0
C0066282,C1417647,0
C0066282,C1420527,0
C0066282,C1412691,0
C0066282,C1418674,0
C0066282,C1418469,0
C0066282,C1418470,0
C0066282,C1414085,0
C0066282,C3469975,0
C0066282,C1420150,0
C1956280,C1538301,0
C1956280,C1415012,0
C1956280,C1415009,0
C1956280,C1417647,0
C1956280,C1420527,0
C1956280,C1412691,0
C1956280,C1418674,0
C1956280,C1418469,0
C1956280,C1418470,0
C1956280,C1414085,0
C1956280,C3469975,0
C1956280,C1420150,0
C0028460,C1538301,0
C0028460,C1415012,0
C0028460,C1415009,0
C0028460,C1417647,0
C0028460,C1420527,0
C0028460,C1412691,0
C0028460,C1418674,0
C0028460,C1418469,0
C0028460,C1418470,0
C0028460,C1414085,0
C0028460,C3469975,0
C0028460,C1420150,0
C0740143,C1538301,0
C0740143,C1415012,0
C0740143,C1415009,0
C0740143,C1417647,0
C0740143,C1420527,0
C0740143,C1412691,0
C0740143,C1418674,0
C0740143,C1418469,0
C0740143,C1418470,0
C0740143,C1414085,0
C0740143,C3469975,0
C0740143,C1420150,0
C0537270,C1538301,0
C0537270,C1415012,0
C0537270,C1415009,0
C0537270,C1417647,0
C0537270,C1420527,0
C0537270,C1412691,0
C0537270,C1418674,0
C0537270,C1418469,0
C0537270,C1418470,0
C0537270,C1414085,0
C0537270,C3469975,0
C0537270,C1420150,0
C3177235,C1538301,0
C3177235,C1415012,0
C3177235,C1415009,0
C3177235,C1417647,0
C3177235,C1420527,0
C3177235,C1412691,0
C3177235,C1418674,0
C3177235,C1418469,0
C3177235,C1418470,0
C3177235,C1414085,0
C3177235,C3469975,0
C3177235,C1420150,0
C1533643,C1538301,0
C1533643,C1415012,0
C1533643,C1415009,0
C1533643,C1417647,0
C1533643,C1420527,0
C1533643,C1412691,0
C1533643,C1418674,0
C1533643,C1418469,0
C1533643,C1418470,0
C1533643,C1414085,0
C1533643,C3469975,0
C1533643,C1420150,0
C0209227,C1420527,0
C0209227,C1418674,0
C0209227,C1418469,0
C0209227,C1414085,0
C0663733,C1538301,0
C0663733,C1415012,0
C0663733,C1415009,0
C0663733,C1417647,0
C0663733,C1420527,0
C0663733,C1412691,0
C0663733,C1418674,0
C0663733,C1418469,0
C0663733,C1418470,0
C0663733,C1414085,0
C0663733,C3469975,0
C0663733,C1420150,0
C0063041,C1538301,0
C0063041,C1415012,0
C0063041,C1415009,0
C0063041,C1417647,0
C0063041,C1420527,0
C0063041,C1412691,0
C0063041,C1418674,0
C0063041,C1418469,0
C0063041,C1418470,0
C0063041,C1414085,0
C0063041,C3469975,0
C0063041,C1420150,0
C1176306,C1538301,0
C1176306,C1415012,0
C1176306,C1412339,0
C1176306,C1415009,0
C1176306,C1417647,0
C1176306,C1420527,0
C1176306,C1412691,0
C1176306,C1418674,0
C1176306,C1418469,0
C1176306,C1418470,0
C1176306,C1414085,0
C1176306,C3469975,0
C1176306,C1420150,0
C4519093,C1538301,0
C4519093,C1415012,0
C4519093,C1415009,0
C4519093,C1417647,0
C4519093,C1420527,0
C4519093,C1412691,0
C4519093,C1418674,0
C4519093,C1418469,0
C4519093,C1418470,0
C4519093,C1414085,0
C4519093,C3469975,0
C4519093,C1420150,0
C0031979,C1538301,0
C0031979,C1415012,0
C0031979,C1412339,0
C0031979,C1415009,0
C0031979,C1417647,0
C0031979,C1420527,0
C0031979,C1412691,0
C0031979,C1418674,0
C0031979,C1418469,0
C0031979,C1418470,0
C0031979,C1414085,0
C0031979,C3469975,0
C0031979,C1420150,0
C1700388,C1538301,0
C1700388,C1415012,0
C1700388,C1415009,0
C1700388,C1417647,0
C1700388,C1420527,0
C1700388,C1412691,0
C1700388,C1418674,0
C1700388,C1418469,0
C1700388,C1418470,0
C1700388,C1414085,0
C1700388,C3469975,0
C1700388,C1420150,0
C0165032,C1538301,0
C0165032,C1415012,0
C0165032,C1415009,0
C0165032,C1417647,0
C0165032,C1420527,0
C0165032,C1412691,0
C0165032,C1418674,0
C0165032,C1418469,0
C0165032,C1418470,0
C0165032,C1414085,0
C0165032,C3469975,0
C0165032,C1420150,0
C0008996,C1538301,0
C0008996,C1415012,0
C0008996,C1415009,0
C0008996,C1417647,0
C0008996,C1420527,0
C0008996,C1412691,0
C0008996,C1418674,0
C0008996,C1418469,0
C0008996,C1418470,0
C0008996,C1414085,0
C0008996,C3469975,0
C0008996,C1420150,0
C0028978,C1538301,0
C0028978,C1415012,0
C0028978,C1415009,0
C0028978,C1417647,0
C0028978,C1420527,0
C0028978,C1412691,0
C0028978,C1418674,0
C0028978,C1418469,0
C0028978,C1418470,0
C0028978,C1414085,0
C0028978,C3469975,0
C0028978,C1420150,0
C0021186,C1538301,0
C0021186,C1415012,0
C0021186,C1415009,0
C0021186,C1417647,0
C0021186,C1420527,0
C0021186,C1412691,0
C0021186,C1418674,0
C0021186,C1418469,0
C0021186,C1418470,0
C0021186,C1414085,0
C0021186,C3469975,0
C0021186,C1420150,0
C0068006,C1538301,0
C0068006,C1415012,0
C0068006,C1415009,0
C0068006,C1417647,0
C0068006,C1420527,0
C0068006,C1412691,0
C0068006,C1418674,0
C0068006,C1418469,0
C0068006,C1418470,0
C0068006,C1414085,0
C0068006,C3469975,0
C0068006,C1420150,0
C0281603,C1538301,0
C0281603,C1415012,0
C0281603,C1415009,0
C0281603,C1417647,0
C0281603,C1420527,0
C0281603,C1412691,0
C0281603,C1418674,0
C0281603,C1418469,0
C0281603,C1418470,0
C0281603,C1414085,0
C0281603,C3469975,0
C0281603,C1420150,0
C0040899,C1538301,0
C0040899,C1415012,0
C0040899,C1415009,0
C0040899,C1417647,0
C0040899,C1420527,0
C0040899,C1412691,0
C0040899,C1418674,0
C0040899,C1418469,0
C0040899,C1418470,0
C0040899,C1414085,0
C0040899,C3469975,0
C0040899,C1420150,0
C2725262,C1538301,0
C2725262,C1415012,0
C2725262,C1415009,0
C2725262,C1417647,0
C2725262,C1420527,0
C2725262,C1412691,0
C2725262,C1418674,0
C2725262,C1418469,0
C2725262,C1418470,0
C2725262,C1414085,0
C2725262,C3469975,0
C2725262,C1420150,0
C0722641,C1538301,0
C0722641,C1415012,0
C0722641,C1415009,0
C0722641,C1417647,0
C0722641,C1420527,0
C0722641,C1412691,0
C0722641,C1418674,0
C0722641,C1418469,0
C0722641,C1418470,0
C0722641,C1414085,0
C0722641,C3469975,0
C0722641,C1420150,0
C0016277,C1538301,0
C0016277,C1415012,0
C0016277,C1415009,0
C0016277,C1417647,0
C0016277,C1420527,0
C0016277,C1412691,0
C0016277,C1418674,0
C0016277,C1418469,0
C0016277,C1418470,0
C0016277,C1414085,0
C0016277,C3469975,0
C0016277,C1420150,0
C2604307,C1538301,0
C2604307,C1415012,0
C2604307,C1415009,0
C2604307,C1417647,0
C2604307,C1420527,0
C2604307,C1412691,0
C2604307,C1418674,0
C2604307,C1418469,0
C2604307,C1418470,0
C2604307,C1414085,0
C2604307,C3469975,0
C2604307,C1420150,0
C0052796,C1538301,0
C0052796,C1415012,0
C0052796,C1415009,0
C0052796,C1417647,0
C0052796,C1420527,0
C0052796,C1412691,0
C0052796,C1418674,0
C0052796,C1418469,0
C0052796,C1418470,0
C0052796,C1414085,0
C0052796,C3469975,0
C0052796,C1420150,0
C0054034,C1538301,0
C0054034,C1415012,0
C0054034,C1415009,0
C0054034,C1417647,0
C0054034,C1420527,0
C0054034,C1412691,0
C0054034,C1418674,0
C0054034,C1418469,0
C0054034,C1418470,0
C0054034,C1414085,0
C0054034,C3469975,0
C0054034,C1420150,0
C3659360,C1538301,0
C3659360,C1415012,0
C3659360,C1415009,0
C3659360,C1417647,0
C3659360,C1420527,0
C3659360,C1412691,0
C3659360,C1418674,0
C3659360,C1418469,0
C3659360,C1418470,0
C3659360,C1414085,0
C3659360,C3469975,0
C3659360,C1420150,0
C0071097,C1538301,0
C0071097,C1415012,0
C0071097,C1412339,0
C0071097,C1415009,0
C0071097,C1417647,0
C0071097,C1420527,0
C0071097,C1412691,0
C0071097,C1418674,0
C0071097,C1418469,0
C0071097,C1418470,0
C0071097,C1414085,0
C0071097,C3469975,0
C0071097,C1420150,0
C0085170,C1538301,0
C0085170,C1415012,0
C0085170,C1415009,0
C0085170,C1417647,0
C0085170,C1420527,0
C0085170,C1412691,0
C0085170,C1418674,0
C0085170,C1418469,0
C0085170,C1418470,0
C0085170,C1414085,0
C0085170,C3469975,0
C0085170,C1420150,0
C0056391,C1538301,0
C0056391,C1415012,0
C0056391,C1415009,0
C0056391,C1417647,0
C0056391,C1420527,0
C0056391,C1412691,0
C0056391,C1418674,0
C0056391,C1418469,0
C0056391,C1418470,0
C0056391,C1414085,0
C0056391,C3469975,0
C0056391,C1420150,0
C0036720,C1538301,0
C0036720,C1415012,0
C0036720,C1412339,0
C0036720,C1415009,0
C0036720,C1417647,0
C0036720,C1420527,0
C0036720,C1412691,0
C0036720,C1418674,0
C0036720,C1418469,0
C0036720,C1418470,0
C0036720,C1414085,0
C0036720,C3469975,0
C0036720,C1420150,0
C1566826,C1538301,0
C1566826,C1415012,0
C1566826,C1415009,0
C1566826,C1417647,0
C1566826,C1420527,0
C1566826,C1412691,0
C1566826,C1418674,0
C1566826,C1418469,0
C1566826,C1418470,0
C1566826,C1414085,0
C1566826,C3469975,0
C1566826,C1420150,0
C0028368,C1538301,0
C0028368,C1415012,0
C0028368,C1415009,0
C0028368,C1417647,0
C0028368,C1420527,0
C0028368,C1412691,0
C0028368,C1418674,0
C0028368,C1418469,0
C0028368,C1418470,0
C0028368,C1414085,0
C0028368,C3469975,0
C0028368,C1420150,0
C0388976,C1538301,0
C0388976,C1415012,0
C0388976,C1415009,0
C0388976,C1417647,0
C0388976,C1420527,0
C0388976,C1412691,0
C0388976,C1418674,0
C0388976,C1418469,0
C0388976,C1418470,0
C0388976,C1414085,0
C0388976,C3469975,0
C0388976,C1420150,0
C0090306,C1538301,0
C0090306,C1415012,0
C0090306,C1412339,0
C0090306,C1415009,0
C0090306,C1417647,0
C0090306,C1420527,0
C0090306,C1412691,0
C0090306,C1418674,0
C0090306,C1418469,0
C0090306,C1418470,0
C0090306,C1414085,0
C0090306,C3469975,0
C0090306,C1420150,0
C0016972,C1538301,0
C0016972,C1415012,0
C0016972,C1415009,0
C0016972,C1417647,0
C0016972,C1420527,0
C0016972,C1412691,0
C0016972,C1418674,0
C0016972,C1418469,0
C0016972,C1418470,0
C0016972,C1414085,0
C0016972,C3469975,0
C0016972,C1420150,0
C2828282,C1538301,0
C2828282,C1415012,0
C2828282,C1415009,0
C2828282,C1417647,0
C2828282,C1420527,0
C2828282,C1412691,0
C2828282,C1418674,0
C2828282,C1418469,0
C2828282,C1418470,0
C2828282,C1414085,0
C2828282,C3469975,0
C2828282,C1420150,0
C1705480,C1538301,0
C1705480,C1415012,0
C1705480,C1415009,0
C1705480,C1417647,0
C1705480,C1420527,0
C1705480,C1412691,0
C1705480,C1418674,0
C1705480,C1418469,0
C1705480,C1418470,0
C1705480,C1414085,0
C1705480,C3469975,0
C1705480,C1420150,0
C0011689,C1538301,0
C0011689,C1415012,0
C0011689,C1415009,0
C0011689,C1417647,0
C0011689,C1420527,0
C0011689,C1412691,0
C0011689,C1418674,0
C0011689,C1418469,0
C0011689,C1418470,0
C0011689,C1414085,0
C0011689,C3469975,0
C0011689,C1420150,0
C0033705,C1538301,0
C0033705,C1415012,0
C0033705,C1415009,0
C0033705,C1417647,0
C0033705,C1420527,0
C0033705,C1412691,0
C0033705,C1418674,0
C0033705,C1418469,0
C0033705,C1418470,0
C0033705,C1414085,0
C0033705,C3469975,0
C0033705,C1420150,0
C0001443,C1538301,0
C0001443,C1415012,0
C0001443,C1412339,0
C0001443,C1415009,0
C0001443,C1417647,0
C0001443,C1420527,0
C0001443,C1412691,0
C0001443,C1418674,0
C0001443,C1418469,0
C0001443,C1418470,0
C0001443,C1414085,0
C0001443,C3469975,0
C0001443,C1420150,0
C3642428,C1538301,0
C3642428,C1415012,0
C3642428,C1415009,0
C3642428,C1417647,0
C3642428,C1420527,0
C3642428,C1412691,0
C3642428,C1418674,0
C3642428,C1418469,0
C3642428,C1418470,0
C3642428,C1414085,0
C3642428,C3469975,0
C3642428,C1420150,0
C0009002,C1538301,0
C0009002,C1415012,0
C0009002,C1415009,0
C0009002,C1417647,0
C0009002,C1420527,0
C0009002,C1412691,0
C0009002,C1418674,0
C0009002,C1418469,0
C0009002,C1418470,0
C0009002,C1414085,0
C0009002,C3469975,0
C0009002,C1420150,0
C0008287,C1538301,0
C0008287,C1415012,0
C0008287,C1415009,0
C0008287,C1417647,0
C0008287,C1420527,0
C0008287,C1412691,0
C0008287,C1418674,0
C0008287,C1418469,0
C0008287,C1418470,0
C0008287,C1414085,0
C0008287,C3469975,0
C0008287,C1420150,0
C0022154,C1538301,0
C0022154,C1415012,0
C0022154,C1415009,0
C0022154,C1417647,0
C0022154,C1420527,0
C0022154,C1412691,0
C0022154,C1418674,0
C0022154,C1418469,0
C0022154,C1418470,0
C0022154,C1414085,0
C0022154,C3469975,0
C0022154,C1420150,0
C1099677,C1538301,0
C1099677,C1415012,0
C1099677,C1412339,0
C1099677,C1415009,0
