Drug_UMLS_CUI,Disease_UMLS_CUI,GROUNDTRUTH
C0060156,C0043459,0
C0060156,C0024408,0
C0060156,C0268631,0
C0060156,C0268595,0
C0060156,C0027126,0
C0060156,C0268467,0
C0060156,C0349653,0
C4718949,C0023264,0
C4718949,C0751882,0
C4718949,C1849508,0
C4718949,C0043459,0
C4718949,C0024408,0
C4718949,C0268631,0
C4718949,C0268595,0
C4718949,C0027126,0
C4718949,C0268467,0
C4718949,C0349653,0
C0004147,C0023264,0
C0004147,C0751882,0
C0004147,C1849508,0
C0004147,C0043459,0
C0004147,C0024408,0
C0004147,C0268631,0
C0004147,C0268595,0
C0004147,C0027126,0
C0004147,C0268467,0
C0004147,C0349653,0
C4086837,C0023264,0
C4086837,C0751882,0
C4086837,C1849508,0
C4086837,C0043459,0
C4086837,C0024408,0
C4086837,C0268631,0
C4086837,C0268595,0
C4086837,C0027126,0
C4086837,C0268467,0
C4086837,C0349653,0
C1620287,C0023264,0
C1620287,C0751882,0
C1620287,C1849508,0
C1620287,C0043459,0
C1620287,C0024408,0
C1620287,C0268631,0
C1620287,C0268595,0
C1620287,C0027126,0
C1620287,C0268467,0
C1620287,C0349653,0
C0051200,C0023264,0
C0051200,C0751882,0
C0051200,C1849508,0
C0051200,C0043459,0
C0051200,C0024408,0
C0051200,C0268631,0
C0051200,C0268595,0
C0051200,C0027126,0
C0051200,C0268467,0
C0051200,C0349653,0
C3714116,C0023264,0
C3714116,C0751882,0
C3714116,C1849508,0
C3714116,C0043459,0
C3714116,C0024408,0
C3714116,C0268631,0
C3714116,C0268595,0
C3714116,C0027126,0
C3714116,C0268467,0
C3714116,C0349653,0
C0066700,C0023264,0
C0066700,C0751882,0
C0066700,C1849508,0
C0066700,C0043459,0
C0066700,C0024408,0
C0066700,C0268631,0
C0066700,C0268595,0
C0066700,C0027126,0
C0066700,C0268467,0
C0066700,C0349653,0
C1804800,C0023264,0
C1804800,C0751882,0
C1804800,C1849508,0
C1804800,C0043459,0
C1804800,C0024408,0
C1804800,C0268631,0
C1804800,C0268595,0
C1804800,C0027126,0
C1804800,C0268467,0
C1804800,C0349653,0
C0017890,C0023264,0
C0017890,C0751882,0
C0017890,C1849508,0
C0017890,C0043459,0
C0017890,C0024408,0
C0017890,C0268631,0
C0017890,C0268595,0
C0017890,C0027126,0
C0017890,C0268467,0
C0017890,C0349653,0
C4688584,C0023264,0
C4688584,C0751882,0
C4688584,C1849508,0
C4688584,C0043459,0
C4688584,C0024408,0
C4688584,C0268631,0
C4688584,C0268595,0
C4688584,C0027126,0
C4688584,C0268467,0
C4688584,C0349653,0
C0072151,C0023264,0
C0072151,C0751882,0
C0072151,C1849508,0
C0072151,C0043459,0
C0072151,C0024408,0
C0072151,C0268631,0
C0072151,C0268595,0
C0072151,C0027126,0
C0072151,C0268467,0
C0072151,C0349653,0
C2745274,C0023264,0
C2745274,C0751882,0
C2745274,C1849508,0
C2745274,C0043459,0
C2745274,C0024408,0
C2745274,C0268631,0
C2745274,C0268595,0
C2745274,C0027126,0
C2745274,C0268467,0
C2745274,C0349653,0
C0051696,C0023264,0
C0051696,C0751882,0
C0051696,C1849508,0
C0051696,C0043459,0
C0051696,C0024408,0
C0051696,C0268631,0
C0051696,C0268595,0
C0051696,C0027126,0
C0051696,C0268467,0
C0051696,C0349653,0
C4255999,C0023264,0
C4255999,C0751882,0
C4255999,C1849508,0
C4255999,C0043459,0
C4255999,C0024408,0
C4255999,C0268631,0
C4255999,C0268595,0
C4255999,C0027126,0
C4255999,C0268467,0
C4255999,C0349653,0
C3489682,C0023264,0
C3489682,C0751882,0
C3489682,C1849508,0
C3489682,C0043459,0
C3489682,C0024408,0
C3489682,C0268631,0
C3489682,C0268595,0
C3489682,C0027126,0
C3489682,C0268467,0
C3489682,C0349653,0
C0600214,C0023264,0
C0600214,C0751882,0
C0600214,C1849508,0
C0600214,C0043459,0
C0600214,C0024408,0
C0600214,C0268631,0
C0600214,C0268595,0
C0600214,C0027126,0
C0600214,C0268467,0
C0600214,C0349653,0
C4045491,C0023264,0
C4045491,C0751882,0
C4045491,C1849508,0
C4045491,C0043459,0
C4045491,C0024408,0
C4045491,C0268631,0
C4045491,C0268595,0
C4045491,C0027126,0
C4045491,C0268467,0
C4045491,C0349653,0
C4255996,C0023264,0
C4255996,C0751882,0
C4255996,C1849508,0
C4255996,C0043459,0
C4255996,C0024408,0
C4255996,C0268631,0
C4255996,C0268595,0
C4255996,C0027126,0
C4255996,C0268467,0
C4255996,C0349653,0
C4045494,C0023264,0
C4045494,C0751882,0
C4045494,C1849508,0
C4045494,C0043459,0
C4045494,C0024408,0
C4045494,C0268631,0
C4045494,C0268595,0
C4045494,C0027126,0
C4045494,C0268467,0
C4045494,C0349653,0
C4255997,C0023264,0
C4255997,C0751882,0
C4255997,C1849508,0
C4255997,C0043459,0
C4255997,C0024408,0
C4255997,C0268631,0
C4255997,C0268595,0
C4255997,C0027126,0
C4255997,C0268467,0
C4255997,C0349653,0
C4045493,C0023264,0
C4045493,C0751882,0
C4045493,C1849508,0
C4045493,C0043459,0
C4045493,C0024408,0
C4045493,C0268631,0
C4045493,C0268595,0
C4045493,C0027126,0
C4045493,C0268467,0
C4045493,C0349653,0
C4255998,C0023264,0
C4255998,C0751882,0
C4255998,C1849508,0
C4255998,C0043459,0
C4255998,C0024408,0
C4255998,C0268631,0
C4255998,C0268595,0
C4255998,C0027126,0
C4255998,C0268467,0
C4255998,C0349653,0
C0065864,C0023264,0
C0065864,C0751882,0
C0065864,C1849508,0
C0065864,C0043459,0
C0065864,C0024408,0
C0065864,C0268631,0
C0065864,C0268595,0
C0065864,C0027126,0
C0065864,C0268467,0
C0065864,C0349653,0
C0065865,C0023264,0
C0065865,C0751882,0
C0065865,C1849508,0
C0065865,C0043459,0
C0065865,C0024408,0
C0065865,C0268631,0
C0065865,C0268595,0
C0065865,C0027126,0
C0065865,C0268467,0
C0065865,C0349653,0
C0163055,C0023264,0
C0163055,C0751882,0
C0163055,C1849508,0
C0163055,C0043459,0
C0163055,C0024408,0
C0163055,C0268631,0
C0163055,C0268595,0
C0163055,C0027126,0
C0163055,C0268467,0
C0163055,C0349653,0
C0060179,C0023264,0
C0060179,C0751882,0
C0060179,C1849508,0
C0060179,C0043459,0
C0060179,C0024408,0
C0060179,C0268631,0
C0060179,C0268595,0
C0060179,C0027126,0
C0060179,C0268467,0
C0060179,C0349653,0
C0063208,C0023264,0
C0063208,C0751882,0
C0063208,C1849508,0
C0063208,C0043459,0
C0063208,C0024408,0
C0063208,C0268631,0
C0063208,C0268595,0
C0063208,C0027126,0
C0063208,C0268467,0
C0063208,C0349653,0
C0673966,C0023264,0
C0673966,C0751882,0
C0673966,C1849508,0
C0673966,C0043459,0
C0673966,C0024408,0
C0673966,C0268631,0
C0673966,C0268595,0
C0673966,C0027126,0
C0673966,C0268467,0
C0673966,C0349653,0
C0950902,C0023264,0
C0950902,C0751882,0
C0950902,C1849508,0
C0950902,C0043459,0
C0950902,C0024408,0
C0950902,C0268631,0
C0950902,C0268595,0
C0950902,C0027126,0
C0950902,C0268467,0
C0950902,C0349653,0
C2975395,C0023264,0
C2975395,C0751882,0
C2975395,C1849508,0
C2975395,C0043459,0
C2975395,C0024408,0
C2975395,C0268631,0
C2975395,C0268595,0
C2975395,C0027126,0
C2975395,C0268467,0
C2975395,C0349653,0
C0042845,C0023264,0
C0042845,C0751882,0
C0042845,C1849508,0
C0042845,C0043459,0
C0042845,C0024408,0
C0042845,C0268631,0
C0042845,C0268595,0
C0042845,C0027126,0
C0042845,C0268467,0
C0042845,C0349653,0
C1832021,C0023264,0
C1832021,C0751882,0
C1832021,C1849508,0
C1832021,C0043459,0
C1832021,C0024408,0
C1832021,C0268631,0
C1832021,C0268595,0
C1832021,C0027126,0
C1832021,C0268467,0
C1832021,C0349653,0
C4278621,C0023264,0
C4278621,C0751882,0
C4278621,C1849508,0
C4278621,C0043459,0
C4278621,C0024408,0
C4278621,C0268631,0
C4278621,C0268595,0
C4278621,C0027126,0
C4278621,C0268467,0
C4278621,C0349653,0
C4703837,C0023264,0
C4703837,C0751882,0
C4703837,C1849508,0
C4703837,C0043459,0
C4703837,C0024408,0
C4703837,C0268631,0
C4703837,C0268595,0
C4703837,C0027126,0
C4703837,C0268467,0
C4703837,C0349653,0
C0531104,C0023264,0
C0531104,C0751882,0
C0531104,C1849508,0
C0531104,C0043459,0
C0531104,C0024408,0
C0531104,C0268631,0
C0531104,C0268595,0
C0531104,C0027126,0
C0531104,C0268467,0
C0531104,C0349653,0
C3181682,C0023264,0
C3181682,C0751882,0
C3181682,C1849508,0
C3181682,C0043459,0
C3181682,C0024408,0
C3181682,C0268631,0
C3181682,C0268595,0
C3181682,C0027126,0
C3181682,C0268467,0
C3181682,C0349653,0
C0041984,C0023264,0
C0041984,C0751882,0
C0041984,C1849508,0
C0041984,C0043459,0
C0041984,C0024408,0
C0041984,C0268631,0
C0041984,C0268595,0
C0041984,C0027126,0
C0041984,C0268467,0
C0041984,C0349653,0
C1702916,C0023264,0
C1702916,C0751882,0
C1702916,C1849508,0
C1702916,C0043459,0
C1702916,C0024408,0
C1702916,C0268631,0
C1702916,C0268595,0
C1702916,C0027126,0
C1702916,C0268467,0
C1702916,C0349653,0
C0877876,C0023264,0
C0877876,C0751882,0
C0877876,C1849508,0
C0877876,C0043459,0
C0877876,C0024408,0
C0877876,C0268631,0
C0877876,C0268595,0
C0877876,C0027126,0
C0877876,C0268467,0
C0877876,C0349653,0
C0041980,C0023264,0
C0041980,C0751882,0
C0041980,C1849508,0
C0041980,C0043459,0
C0041980,C0024408,0
C0041980,C0268631,0
C0041980,C0268595,0
C0041980,C0027126,0
C0041980,C0268467,0
C0041980,C0349653,0
C0130137,C0023264,0
C0130137,C0751882,0
C0130137,C1849508,0
C0130137,C0043459,0
C0130137,C0024408,0
C0130137,C0268595,0
C0130137,C0027126,0
C0130137,C0349653,0
C0209263,C0023264,0
C0209263,C0751882,0
C0209263,C1849508,0
C0209263,C0043459,0
C0209263,C0024408,0
C0209263,C0268631,0
C0209263,C0268595,0
C0209263,C0027126,0
C0209263,C0268467,0
C0209263,C0349653,0
C2930490,C0023264,0
C2930490,C0751882,0
C2930490,C1849508,0
C2930490,C0043459,0
C2930490,C0024408,0
C2930490,C0268631,0
C2930490,C0268595,0
C2930490,C0027126,0
C2930490,C0268467,0
C2930490,C0349653,0
C0065879,C0023264,0
C0065879,C0751882,0
C0065879,C1849508,0
C0065879,C0043459,0
C0065879,C0024408,0
C0065879,C0268631,0
C0065879,C0268595,0
C0065879,C0027126,0
C0065879,C0268467,0
C0065879,C0349653,0
C2699273,C0023264,0
C2699273,C0751882,0
C2699273,C1849508,0
C2699273,C0043459,0
C2699273,C0024408,0
C2699273,C0268631,0
C2699273,C0268595,0
C2699273,C0027126,0
C2699273,C0268467,0
C2699273,C0349653,0
C0052565,C0023264,0
C0052565,C0751882,0
C0052565,C1849508,0
C0052565,C0043459,0
C0052565,C0024408,0
C0052565,C0268631,0
C0052565,C0268595,0
C0052565,C0027126,0
C0052565,C0268467,0
C0052565,C0349653,0
C0004599,C0023264,0
C0004599,C0751882,0
C0004599,C1849508,0
C0004599,C0043459,0
C0004599,C0024408,0
C0004599,C0268631,0
C0004599,C0268595,0
C0004599,C0027126,0
C0004599,C0268467,0
C0004599,C0349653,0
C4726929,C0023264,0
C4726929,C0751882,0
C4726929,C1849508,0
C4726929,C0043459,0
C4726929,C0024408,0
C4726929,C0268631,0
C4726929,C0268595,0
C4726929,C0027126,0
C4726929,C0268467,0
C4726929,C0349653,0
C1678805,C0023264,0
C1678805,C0751882,0
C1678805,C1849508,0
C1678805,C0043459,0
C1678805,C0024408,0
C1678805,C0268631,0
C1678805,C0268595,0
C1678805,C0027126,0
C1678805,C0268467,0
C1678805,C0349653,0
C0030859,C0023264,0
C0030859,C0751882,0
C0030859,C1849508,0
C0030859,C0043459,0
C0030859,C0024408,0
C0030859,C0268631,0
C0030859,C0268595,0
C0030859,C0027126,0
C0030859,C0268467,0
C0030859,C0349653,0
C1709546,C0023264,0
C1709546,C0751882,0
C1709546,C1849508,0
C1709546,C0043459,0
C1709546,C0024408,0
C1709546,C0268631,0
C1709546,C0268595,0
C1709546,C0027126,0
C1709546,C0268467,0
C1709546,C0349653,0
C1700730,C0023264,0
C1700730,C0751882,0
C1700730,C1849508,0
C1700730,C0043459,0
C1700730,C0024408,0
C1700730,C0268631,0
C1700730,C0268595,0
C1700730,C0027126,0
C1700730,C0268467,0
C1700730,C0349653,0
C0060197,C0023264,0
C0060197,C0751882,0
C0060197,C1849508,0
C0060197,C0043459,0
C0060197,C0024408,0
C0060197,C0268631,0
C0060197,C0268595,0
C0060197,C0027126,0
C0060197,C0268467,0
C0060197,C0349653,0
C0063220,C0023264,0
C0063220,C0751882,0
C0063220,C1849508,0
C0063220,C0043459,0
C0063220,C0024408,0
C0063220,C0268631,0
C0063220,C0268595,0
C0063220,C0027126,0
C0063220,C0268467,0
C0063220,C0349653,0
C0937916,C0023264,0
C0937916,C0751882,0
C0937916,C1849508,0
C0937916,C0043459,0
C0937916,C0024408,0
C0937916,C0268631,0
C0937916,C0268595,0
C0937916,C0027126,0
C0937916,C0268467,0
C0937916,C0349653,0
C0132326,C0023264,0
C0132326,C0751882,0
C0132326,C1849508,0
C0132326,C0043459,0
C0132326,C0024408,0
C0132326,C0268631,0
C0132326,C0268595,0
C0132326,C0027126,0
C0132326,C0268467,0
C0132326,C0349653,0
C0937917,C0023264,0
C0937917,C0751882,0
C0937917,C1849508,0
C0937917,C0043459,0
C0937917,C0024408,0
C0937917,C0268631,0
C0937917,C0268595,0
C0937917,C0027126,0
C0937917,C0268467,0
C0937917,C0349653,0
C0095278,C0036572,0
C0095278,C0282528,0
C0095278,C0008780,0
C0095278,C0033860,0
C0095278,C0149893,0
C0095278,C0020541,0
C0095278,C0023895,0
C0095278,C1535926,0
C0095278,C0026769,0
C0095278,C0023890,0
C0095278,C0005424,0
C0095278,C0002395,0
C0095278,C0027051,0
C0095278,C2931688,0
C0095278,C0162635,0
C0095278,C0014553,0
C0095278,C0037772,0
C0095278,C1142166,0
C0095278,C0038220,0
C0095278,C0085612,0
C0095278,C0007222,0
C0095278,C0022578,0
C0095278,C0022972,0
C0095278,C0004604,0
C0095278,C0029408,0
C0095278,C0003873,0
C0095278,C0026896,0
C0095278,C0009806,0
C0095278,C0011849,0
C0095278,C0023264,0
C0095278,C1145670,0
C0095278,C0038868,0
C0095278,C0751882,0
C0095278,C0029121,0
C0095278,C0687148,0
C0095278,C0342895,0
C0095278,C0035222,0
C0095278,C0085649,0
C0095278,C0002736,0
C0095278,C0001125,0
C0095278,C0004238,0
C0095278,C0376358,0
C0095278,C0007959,0
C0095278,C0037928,0
C0095278,C0022661,0
C0095278,C0004352,0
C0095278,C1692317,0
C0095278,C0037769,0
C0095278,C0553604,0
C0095278,C0038218,0
C0095278,C0010200,0
C0095278,C3495559,0
C0095278,C0033845,0
C0095278,C0020538,0
C0095278,C0032580,0
C0095278,C0001916,0
C0095278,C1849508,0
C0095278,C0020258,0
C0095278,C0003537,0
C0095278,C0004106,0
C0095278,C0030568,0
C0095278,C0030567,0
C0095278,C1510471,0
C0095278,C0520679,0
C0095278,C0020490,0
C0095278,C0948089,0
C0095278,C0013604,0
C0095278,C0600260,0
C0095278,C0016719,0
C0095278,C0442874,0
C0095278,C0347950,0
C0095278,C0087012,0
C0095278,C0011269,0
C0095278,C0017612,0
C0095278,C1527304,0
C0095278,C2711227,0
C0095278,C0015397,0
C0095278,C0026847,0
C0095278,C0026848,0
C0095278,C0206693,0
C0095278,C0338451,0
C0095278,C0006325,0
C0095278,C0236780,0
C0095278,C0005586,0
C0095278,C0031485,0
C0095278,C0004096,0
C0095278,C0027092,0
C0095278,C0162316,0
C0095278,C0034063,0
C0095278,C1956346,0
C0095278,C0043459,0
C0095278,C0008350,0
C0095278,C0751965,0
C0095278,C0027947,0
C0095278,C0009324,0
C0095278,C0006057,0
C0095278,C0085417,0
C0095278,C0242383,0
C0095278,C0022658,0
C0095278,C0028754,0
C0095278,C0242422,0
C0095278,C3203102,0
C0095278,C0238052,0
C0095278,C0011884,0
C0095278,C0015967,0
C0095278,C0684249,0
C0095278,C0278883,0
C0095278,C1168401,0
C0095278,C0206754,0
C0095278,C0042510,0
C0095278,C0751435,0
C0095278,C0751436,0
C0095278,C0271051,0
C0095278,C0022104,0
C0095278,C0002418,0
C0095278,C0006266,0
C0095278,C0021775,0
C0095278,C0024408,0
C0095278,C0002895,0
C0095278,C0268631,0
C0095278,C0006826,0
C0095278,C0268595,0
C0095278,C0751434,0
C0095278,C0013238,0
C0095278,C0752120,0
C0095278,C0018802,0
C0095278,C0752121,0
C0095278,C0078918,0
C0095278,C0036341,0
C0095278,C0017601,0
C0095278,C0013364,0
C0095278,C0014335,0
C0095278,C0006271,0
C0095278,C0035372,0
C0095278,C0393735,0
C0095278,C0150055,0
C0095278,C0020179,0
C0095278,C0003578,0
C0095278,C0282512,0
C0095278,C0027126,0
C0095278,C0268467,0
C0095278,C0349653,0
C0095278,C0393571,0
C0095278,C1563715,0
C0095278,C0175694,0
C0095278,C0035258,0
C0095278,C0017605,0
C0095278,C3714756,0
C0050393,C0023264,0
C0050393,C0751882,0
C0050393,C1849508,0
C0050393,C0043459,0
C0050393,C0024408,0
C0050393,C0268631,0
C0050393,C0268595,0
C0050393,C0027126,0
C0050393,C0268467,0
C0050393,C0349653,0
C0025023,C0023264,0
C0025023,C0751882,0
C0025023,C1849508,0
C0025023,C0043459,0
C0025023,C0024408,0
C0025023,C0268631,0
C0025023,C0268595,0
C0025023,C0027126,0
C0025023,C0268467,0
C0025023,C0349653,0
C0077857,C0023264,0
C0077857,C0751882,0
C0077857,C1849508,0
C0077857,C0043459,0
C0077857,C0024408,0
C0077857,C0268631,0
C0077857,C0268595,0
C0077857,C0027126,0
C0077857,C0268467,0
C0077857,C0349653,0
C2700334,C0023264,0
C2700334,C0751882,0
C2700334,C1849508,0
C2700334,C0043459,0
C2700334,C0024408,0
C2700334,C0268631,0
C2700334,C0268595,0
C2700334,C0027126,0
C2700334,C0268467,0
C2700334,C0349653,0
C0045093,C0023264,0
C0045093,C0751882,0
C0045093,C1849508,0
C0045093,C0043459,0
C0045093,C0024408,0
C0045093,C0268631,0
C0045093,C0268595,0
C0045093,C0027126,0
C0045093,C0268467,0
C0045093,C0349653,0
C0017889,C0023264,0
C0017889,C0751882,0
C0017889,C1849508,0
C0017889,C0043459,0
C0017889,C0024408,0
C0017889,C0268631,0
C0017889,C0268595,0
C0017889,C0027126,0
C0017889,C0268467,0
C0017889,C0349653,0
C4519924,C0023264,0
C4519924,C0751882,0
C4519924,C1849508,0
C4519924,C0043459,0
C4519924,C0024408,0
C4519924,C0268631,0
C4519924,C0268595,0
C4519924,C0027126,0
C4519924,C0268467,0
C4519924,C0349653,0
C0038792,C0023264,0
C0038792,C0751882,0
C0038792,C1849508,0
C0038792,C0043459,0
C0038792,C0024408,0
C0038792,C0268631,0
C0038792,C0268595,0
C0038792,C0027126,0
C0038792,C0268467,0
C0038792,C0349653,0
C0013015,C0023264,0
C0013015,C0751882,0
C0013015,C1849508,0
C0013015,C0043459,0
C0013015,C0024408,0
C0013015,C0268631,0
C0013015,C0268595,0
C0013015,C0027126,0
C0013015,C0268467,0
C0013015,C0349653,0
C0064568,C0023264,0
C0064568,C0751882,0
C0064568,C1849508,0
C0064568,C0043459,0
C0064568,C0024408,0
C0064568,C0268631,0
C0064568,C0268595,0
C0064568,C0027126,0
C0064568,C0268467,0
C0064568,C0349653,0
C0039644,C0023264,0
C0039644,C0751882,0
C0039644,C1849508,0
C0039644,C0043459,0
C0039644,C0024408,0
C0039644,C0268631,0
C0039644,C0268595,0
C0039644,C0027126,0
C0039644,C0268467,0
C0039644,C0349653,0
C4278675,C0023264,0
C4278675,C0751882,0
C4278675,C1849508,0
C4278675,C0043459,0
C4278675,C0024408,0
C4278675,C0268631,0
C4278675,C0268595,0
C4278675,C0027126,0
C4278675,C0268467,0
C4278675,C0349653,0
C3491971,C0023264,0
C3491971,C0751882,0
C3491971,C1849508,0
C3491971,C0043459,0
C3491971,C0024408,0
C3491971,C0268631,0
C3491971,C0268595,0
C3491971,C0027126,0
C3491971,C0268467,0
C3491971,C0349653,0
C0052585,C0023264,0
C0052585,C0751882,0
C0052585,C1849508,0
C0052585,C0043459,0
C0052585,C0024408,0
C0052585,C0268631,0
C0052585,C0268595,0
C0052585,C0027126,0
C0052585,C0268467,0
C0052585,C0349653,0
C3491974,C0023264,0
C3491974,C0751882,0
C3491974,C1849508,0
C3491974,C0043459,0
C3491974,C0024408,0
C3491974,C0268631,0
C3491974,C0268595,0
C3491974,C0027126,0
C3491974,C0268467,0
C3491974,C0349653,0
C4255551,C0023264,0
C4255551,C0751882,0
C4255551,C1849508,0
C4255551,C0043459,0
C4255551,C0024408,0
C4255551,C0268631,0
C4255551,C0268595,0
C4255551,C0027126,0
C4255551,C0268467,0
C4255551,C0349653,0
C2983812,C0023264,0
C2983812,C0751882,0
C2983812,C1849508,0
C2983812,C0043459,0
C2983812,C0024408,0
C2983812,C0268631,0
C2983812,C0268595,0
C2983812,C0027126,0
C2983812,C0268467,0
C2983812,C0349653,0
C0063242,C0023264,0
C0063242,C0751882,0
C0063242,C1849508,0
C0063242,C0043459,0
C0063242,C0024408,0
C0063242,C0268631,0
C0063242,C0268595,0
C0063242,C0027126,0
C0063242,C0268467,0
C0063242,C0349653,0
C0132749,C0023264,0
C0132749,C0751882,0
C0132749,C1849508,0
C0132749,C0043459,0
C0132749,C0024408,0
C0132749,C0268631,0
C0132749,C0268595,0
C0132749,C0027126,0
C0132749,C0268467,0
C0132749,C0349653,0
C0913506,C0023264,0
C0913506,C0751882,0
C0913506,C1849508,0
C0913506,C0043459,0
C0913506,C0024408,0
C0913506,C0268631,0
C0913506,C0268595,0
C0913506,C0027126,0
C0913506,C0268467,0
C0913506,C0349653,0
C4045466,C0023264,0
C4045466,C0751882,0
C4045466,C1849508,0
C4045466,C0043459,0
C4045466,C0024408,0
C4045466,C0268631,0
C4045466,C0268595,0
C4045466,C0027126,0
C4045466,C0268467,0
C4045466,C0349653,0
C1664205,C0023264,0
C1664205,C0751882,0
C1664205,C1849508,0
C1664205,C0043459,0
C1664205,C0024408,0
C1664205,C0268631,0
C1664205,C0268595,0
C1664205,C0027126,0
C1664205,C0268467,0
C1664205,C0349653,0
C2930041,C0023264,0
C2930041,C0751882,0
C2930041,C1849508,0
C2930041,C0043459,0
C2930041,C0024408,0
C2930041,C0268631,0
C2930041,C0268595,0
C2930041,C0027126,0
C2930041,C0268467,0
C2930041,C0349653,0
C0004521,C0023264,0
C0004521,C0751882,0
C0004521,C1849508,0
C0004521,C0043459,0
C0004521,C0024408,0
C0004521,C0268631,0
C0004521,C0268595,0
C0004521,C0027126,0
C0004521,C0268467,0
C0004521,C0349653,0
C2347624,C0023264,0
C2347624,C0751882,0
C2347624,C1849508,0
C2347624,C0043459,0
C2347624,C0024408,0
C2347624,C0268631,0
C2347624,C0268595,0
C2347624,C0027126,0
C2347624,C0268467,0
C2347624,C0349653,0
C3252861,C0023264,0
C3252861,C0751882,0
C3252861,C1849508,0
C3252861,C0043459,0
C3252861,C0024408,0
C3252861,C0268631,0
C3252861,C0268595,0
C3252861,C0027126,0
C3252861,C0268467,0
C3252861,C0349653,0
C4255568,C0023264,0
C4255568,C0751882,0
C4255568,C1849508,0
C4255568,C0043459,0
C4255568,C0024408,0
C4255568,C0268631,0
C4255568,C0268595,0
C4255568,C0027126,0
C4255568,C0268467,0
C4255568,C0349653,0
C0041942,C0023264,0
C0041942,C0751882,0
C0041942,C1849508,0
C0041942,C0043459,0
C0041942,C0024408,0
C0041942,C0268631,0
C0041942,C0268595,0
C0041942,C0027126,0
C0041942,C0268467,0
C0041942,C0349653,0
C0012145,C0023264,0
C0012145,C0751882,0
C0012145,C1849508,0
C0012145,C0043459,0
C0012145,C0024408,0
C0012145,C0268631,0
C0012145,C0268595,0
C0012145,C0027126,0
C0012145,C0268467,0
C0012145,C0349653,0
C0039623,C0023264,0
C0039623,C0751882,0
C0039623,C1849508,0
C0039623,C0043459,0
C0039623,C0024408,0
C0039623,C0268631,0
C0039623,C0268595,0
C0039623,C0027126,0
C0039623,C0268467,0
C0039623,C0349653,0
C2607219,C0023264,0
C2607219,C0751882,0
C2607219,C1849508,0
C2607219,C0043459,0
C2607219,C0024408,0
C2607219,C0268631,0
C2607219,C0268595,0
C2607219,C0027126,0
C2607219,C0268467,0
C2607219,C0349653,0
C4255571,C0023264,0
C4255571,C0751882,0
C4255571,C1849508,0
C4255571,C0043459,0
C4255571,C0024408,0
C4255571,C0268631,0
C4255571,C0268595,0
C4255571,C0027126,0
C4255571,C0268467,0
C4255571,C0349653,0
C0064104,C0023264,0
C0064104,C0751882,0
C0064104,C1849508,0
C0064104,C0043459,0
C0064104,C0024408,0
C0064104,C0268631,0
C0064104,C0268595,0
C0064104,C0027126,0
C0064104,C0268467,0
C0064104,C0349653,0
C3467876,C0023264,0
C3467876,C0751882,0
C3467876,C1849508,0
C3467876,C0043459,0
C3467876,C0024408,0
C3467876,C0268631,0
C3467876,C0268595,0
C3467876,C0027126,0
C3467876,C0268467,0
C3467876,C0349653,0
C0040613,C0023264,0
C0040613,C0751882,0
C0040613,C1849508,0
C0040613,C0043459,0
C0040613,C0024408,0
C0040613,C0268631,0
C0040613,C0268595,0
C0040613,C0027126,0
C0040613,C0268467,0
C0040613,C0349653,0
C0006700,C0023264,0
C0006700,C0751882,0
C0006700,C1849508,0
C0006700,C0043459,0
C0006700,C0024408,0
C0006700,C0268631,0
C0006700,C0268595,0
C0006700,C0027126,0
C0006700,C0268467,0
C0006700,C0349653,0
C0001047,C0023264,0
C0001047,C0751882,0
C0001047,C1849508,0
C0001047,C0043459,0
